CODIGO	CD_BANCO	VALOR	DIAS_PRIMEIRA_PARCELA	TIPO_CLIENTE	CD_SEXO	QTDE_DIVIDAS_ANTERIORES	CD_CARTEIRA_CLIENTE	IDADE	GRUPO_IDADE_CONTA	ALVO_1_0
10770	B33	363	14	VIP	F	0	F	44	ENTRE 9 E 14 ANOS	0
10771	B341	401	10	NOVO	F	16	F	34	ENTRE 9 E 14 ANOS	0
10772	B341	400	17	NOVO	F	16	F	34	ENTRE 9 E 14 ANOS	0
10773	B1	400	14	NEUTRO	M	11	F	30	ENTRE 4 E 9 ANOS	1
10774	B1	179	17	EXPERIENTE	M	11	F	30	ENTRE 4 E 9 ANOS	0
10776	B341	139	20	NOVO	M	1	F	25	ENTRE 1 E 2 ANOS	0
10777	B341	139	9	NOVO	M	1	F	25	ENTRE 1 E 2 ANOS	0
10778	B399	166	13	NOVO	F	16	F	23	ENTRE 1 E 2 ANOS	0
10779	B399	166	14	NOVO	F	16	F	23	ENTRE 1 E 2 ANOS	0
10780	B237	351	14	NOVO	F	0	F	NULL	ENTRE 1 E 2 ANOS	1
10781	B237	263	11	NOVO	F	4	F	NULL	ATÉ 1 ANO	0
10782	B237	262	13	NOVO	F	4	F	NULL	ATÉ 1 ANO	0
10783	B1	158	15	VIP	F	16	F	39	ENTRE 4 E 9 ANOS	0
10784	B341	231.5	14	NOVO	F	14	F	NULL	ATÉ 1 ANO	0
10785	B237	197	18	NEUTRO	M	0	F	45	ENTRE 4 E 9 ANOS	0
10786	B1	444	21	VIP	F	16	F	44	ENTRE 2 E 4 ANOS	0
10787	B237	177	13	VIP	F	16	F	44	ENTRE 1 E 2 ANOS	0
10788	B237	177	14	VIP	F	16	F	44	ENTRE 1 E 2 ANOS	0
10789	B341	381	15	NOVO	M	0	F	40	ENTRE 1 E 2 ANOS	0
10791	B341	267	32	NEUTRO	F	16	G	43	ENTRE 2 E 4 ANOS	0
10792	B341	267	20	NEUTRO	F	16	G	43	ENTRE 2 E 4 ANOS	0
10795	B237	26	29	NOVO	M	12	G	21	ENTRE 1 E 2 ANOS	0
10796	B237	25.99	21	NOVO	M	12	G	21	ENTRE 1 E 2 ANOS	0
10799	B341	200	24	NOVO	M	3	G	54	ENTRE 1 E 2 ANOS	0
10800	B341	200	15	NOVO	M	3	G	54	ENTRE 1 E 2 ANOS	0
10801	B341	66.9	17	NOVO	M	16	G	51	ENTRE 1 E 2 ANOS	0
10802	B341	46.4	15	NOVO	M	16	G	51	ENTRE 1 E 2 ANOS	0
10804	B341	72	17	NOVO	M	16	G	51	ENTRE 1 E 2 ANOS	0
10805	B356	100	31	NOVO	M	16	G	34	ENTRE 1 E 2 ANOS	0
10807	B33	150	29	EXPERIENTE	M	16	G	44	ENTRE 9 E 14 ANOS	0
10808	B1	130	27	NOVO	M	16	G	43	ENTRE 2 E 4 ANOS	0
10809	B1	140	23	NOVO	M	16	G	43	ENTRE 2 E 4 ANOS	0
10810	B237	60	10	NOVO	M	14	G	40	ENTRE 2 E 4 ANOS	0
10811	B356	90	20	VIP	M	1	G	35	ENTRE 4 E 9 ANOS	1
10812	B356	50	23	NOVO	F	3	G	31	ENTRE 2 E 4 ANOS	0
10813	B399	60	29	NOVO	M	3	G	27	ENTRE 1 E 2 ANOS	0
10814	B341	100	21	NOVO	F	2	G	51	ATÉ 1 ANO	0
10815	B341	80.4	29	NOVO	F	8	G	26	ENTRE 4 E 9 ANOS	0
10816	B341	164	31	NOVO	F	8	G	26	ENTRE 4 E 9 ANOS	0
10818	B341	90	38	NOVO	F	0	G	NULL	ENTRE 1 E 2 ANOS	0
10819	B237	50	20	NOVO	M	7	G	NULL	ENTRE 2 E 4 ANOS	0
10820	B356	100	13	NOVO	M	3	G	NULL	ENTRE 1 E 2 ANOS	0
10821	B341	160	23	NOVO	 	3	G	61	ATÉ 1 ANO	0
10822	B341	260	17	NOVO	 	3	G	61	ATÉ 1 ANO	0
10823	B341	160	30	NOVO	M	0	G	69	ATÉ 1 ANO	0
10824	B1	100	47	NOVO	M	16	G	52	ENTRE 4 E 9 ANOS	0
10825	B1	70	28	NOVO	M	16	G	52	ENTRE 4 E 9 ANOS	0
10826	B104	68	19	NOVO	M	16	G	52	ENTRE 1 E 2 ANOS	0
10827	B1	100	41	NOVO	M	16	G	52	ENTRE 4 E 9 ANOS	0
10828	B104	35	14	NOVO	M	16	G	52	ENTRE 1 E 2 ANOS	0
10829	B341	722.34	8	VIP	M	0	F	30	ENTRE 9 E 14 ANOS	1
10830	B341	722.33	10	VIP	M	0	F	31	ENTRE 9 E 14 ANOS	1
10831	B341	91	11	VIP	M	0	F	30	ENTRE 9 E 14 ANOS	1
10834	B33	167.98	27	NOVO	M	16	G	49	ATÉ 1 ANO	0
10835	B33	167.98	42	NOVO	M	16	G	49	ENTRE 1 E 2 ANOS	0
10836	B33	168.04	20	NOVO	M	16	G	49	ENTRE 1 E 2 ANOS	0
10837	B237	483	36	NEUTRO	F	0	G	60	ENTRE 9 E 14 ANOS	1
10838	B341	299.96	28	NEUTRO	M	0	G	52	MAIOR OU IGUAL A 15	0
10839	B33	92.92	13	VIP	F	0	G	49	MAIOR OU IGUAL A 15	1
10840	B33	92	16	VIP	F	0	G	49	MAIOR OU IGUAL A 15	1
10842	B1	89.9	26	EXPERIENTE	F	0	G	53	ENTRE 1 E 2 ANOS	1
10843	B1	34.98	13	NOVO	F	0	G	46	ENTRE 9 E 14 ANOS	0
10845	B33	169	16	EXPERIENTE	F	0	G	45	ENTRE 2 E 4 ANOS	1
10847	B237	39.96	27	EXPERIENTE	F	0	G	37	MAIOR OU IGUAL A 15	1
10848	B1	62.5	14	NEUTRO	F	1	G	33	ENTRE 4 E 9 ANOS	1
10851	B341	65	65	NOVO	F	1	G	24	ENTRE 4 E 9 ANOS	0
10855	B1	121.9	14	NOVO	F	1	G	27	ENTRE 1 E 2 ANOS	1
10859	B341	394.91	22	NOVO	M	7	G	NULL	ATÉ 1 ANO	0
10860	B399	165	28	VIP	F	0	G	67	ENTRE 4 E 9 ANOS	1
10861	B1	522.37	14	NOVO	F	16	G	NULL	ENTRE 2 E 4 ANOS	0
10862	B1	520	15	NOVO	F	16	G	NULL	ENTRE 2 E 4 ANOS	0
10862	B1	520	15	NOVO	F	16	G	NULL	ENTRE 2 E 4 ANOS	0
10863	B1	520	12	NOVO	F	16	G	NULL	ENTRE 2 E 4 ANOS	0
10864	B341	141.5	17	NOVO	M	16	G	NULL	ATÉ 1 ANO	0
10865	B341	139	31	NOVO	M	16	G	NULL	ENTRE 1 E 2 ANOS	0
10866	B341	139	29	NOVO	M	16	G	NULL	ENTRE 1 E 2 ANOS	0
10867	B341	139	28	NOVO	M	16	G	NULL	ENTRE 1 E 2 ANOS	0
10868	B341	135	12	NOVO	F	1	G	21	ATÉ 1 ANO	0
10875	B237	124.87	35	EXPERIENTE	M	4	D	34	ENTRE 1 E 2 ANOS	0
10876	B341	209.55	28	NEUTRO	F	1	D	37	ENTRE 9 E 14 ANOS	1
10878	B409	143.7	70	NOVO	F	9	D	32	ENTRE 1 E 2 ANOS	0
10878	B409	143.7	70	NOVO	F	9	D	32	ENTRE 1 E 2 ANOS	0
10879	B409	143.7	29	NOVO	F	9	D	32	ENTRE 1 E 2 ANOS	0
10880	B356	77.45	35	NOVO	F	1	D	23	ATÉ 1 ANO	0
10881	B356	77.45	48	NOVO	F	1	D	23	ATÉ 1 ANO	0
10882	B356	107.5	32	EXPERIENTE	M	0	D	23	ENTRE 2 E 4 ANOS	1
10885	B356	96.7	13	NEUTRO	M	12	D	37	ENTRE 1 E 2 ANOS	1
10889	B356	87.98	32	NEUTRO	F	16	D	28	ENTRE 1 E 2 ANOS	0
10890	B1	168.75	24	NOVO	M	7	D	20	ENTRE 1 E 2 ANOS	1
10894	B356	58.1	22	EXPERIENTE	M	0	D	23	ENTRE 2 E 4 ANOS	1
10895	B356	58.1	13	EXPERIENTE	M	0	D	23	ENTRE 2 E 4 ANOS	1
10896	B33	66	65	EXPERIENTE	F	10	D	21	ENTRE 1 E 2 ANOS	0
10897	B33	66	26	EXPERIENTE	F	10	D	21	ENTRE 1 E 2 ANOS	0
10900	B33	35	22	NEUTRO	F	14	D	NULL	ENTRE 1 E 2 ANOS	0
10900	B33	35	22	NEUTRO	F	14	D	NULL	ENTRE 1 E 2 ANOS	0
10901	B33	35	13	NEUTRO	F	14	D	NULL	ENTRE 1 E 2 ANOS	0
10906	B341	300	53	NEUTRO	M	16	D	35	ENTRE 9 E 14 ANOS	0
10910	B1	175	48	VIP	M	16	D	50	ENTRE 4 E 9 ANOS	0
10912	B1	50	32	EXPERIENTE	F	0	D	50	ENTRE 1 E 2 ANOS	1
10914	B1	169	28	NOVO	F	0	D	27	ENTRE 4 E 9 ANOS	0
10915	B356	226.09	46	NOVO	F	16	D	28	ENTRE 1 E 2 ANOS	0
10916	B237	210	21	NEUTRO	F	2	D	26	ENTRE 9 E 14 ANOS	0
10921	B341	300	22	EXPERIENTE	F	0	D	37	ENTRE 2 E 4 ANOS	0
10922	B1	67	23	NOVO	M	16	D	38	ENTRE 1 E 2 ANOS	0
10923	B1	67	13	NOVO	M	16	D	38	ENTRE 1 E 2 ANOS	0
10924	B237	300	30	NEUTRO	F	8	D	34	ENTRE 9 E 14 ANOS	0
10925	B237	300	10	NEUTRO	F	8	D	34	ENTRE 9 E 14 ANOS	0
10926	B341	62.5	13	NOVO	F	10	D	28	ENTRE 2 E 4 ANOS	0
10927	B341	119.95	35	EXPERIENTE	M	16	D	27	ENTRE 4 E 9 ANOS	0
10928	B341	119.95	27	EXPERIENTE	M	16	D	27	ENTRE 4 E 9 ANOS	0
10936	B237	97.95	54	VIP	F	0	D	24	ENTRE 2 E 4 ANOS	1
10937	B237	97.95	21	VIP	F	0	D	24	ENTRE 2 E 4 ANOS	1
10938	B341	188.7	15	EXPERIENTE	M	2	D	20	ENTRE 1 E 2 ANOS	0
10939	B33	144.9	35	NOVO	M	16	D	19	ENTRE 1 E 2 ANOS	0
10940	B341	101.9	15	NEUTRO	M	13	D	NULL	ENTRE 1 E 2 ANOS	0
10947	B341	150.81	18	NOVO	M	13	D	NULL	ATÉ 1 ANO	0
10954	B341	150	38	NOVO	F	8	D	30	ENTRE 1 E 2 ANOS	0
10956	B341	100	43	NOVO	F	4	D	22	ENTRE 2 E 4 ANOS	0
10957	B237	41.38	21	NEUTRO	F	9	D	NULL	ATÉ 1 ANO	0
10958	B237	41.39	15	NEUTRO	F	9	D	NULL	ATÉ 1 ANO	0
10959	B356	107.45	37	NOVO	F	16	D	20	ENTRE 1 E 2 ANOS	1
10962	B356	187.8	21	NOVO	M	16	G	30	ENTRE 1 E 2 ANOS	0
10963	B356	187.8	48	NOVO	M	16	G	30	ENTRE 1 E 2 ANOS	0
10964	B237	57.41	16	EXPERIENTE	F	0	G	50	ENTRE 9 E 14 ANOS	1
10965	B341	105.8	79	NOVO	F	1	G	25	ENTRE 2 E 4 ANOS	0
10966	B237	244.08	5	NOVO	F	0	G	70	ENTRE 1 E 2 ANOS	1
10967	B341	500	21	NOVO	M	16	G	35	ENTRE 1 E 2 ANOS	0
10968	B341	192.4	12	NEUTRO	M	9	G	39	MAIOR OU IGUAL A 15	0
10969	B341	192.4	4	NEUTRO	M	9	G	39	MAIOR OU IGUAL A 15	0
10970	B33	177.39	16	EXPERIENTE	F	10	G	30	ENTRE 1 E 2 ANOS	0
10971	B33	177.39	11	EXPERIENTE	F	10	G	30	ENTRE 1 E 2 ANOS	0
10972	B33	105.34	6	EXPERIENTE	F	10	G	30	ENTRE 1 E 2 ANOS	0
10973	B341	141.56	30	NEUTRO	F	16	G	48	ENTRE 1 E 2 ANOS	0
10974	B341	141.57	22	NEUTRO	F	16	G	48	ENTRE 1 E 2 ANOS	0
10975	B341	141.57	14	NEUTRO	F	16	G	48	ENTRE 1 E 2 ANOS	0
10976	B341	266.66	10	NOVO	F	12	G	NULL	ATÉ 1 ANO	0
10977	B341	266.67	14	NOVO	F	12	G	NULL	ATÉ 1 ANO	0
10978	B341	266.67	8	NOVO	F	12	G	NULL	ATÉ 1 ANO	0
10979	B341	229.76	12	VIP	F	16	G	42	ENTRE 1 E 2 ANOS	0
10980	B341	229.77	21	VIP	F	16	G	42	ENTRE 1 E 2 ANOS	0
10981	B33	266.67	27	VIP	F	16	G	22	ENTRE 1 E 2 ANOS	0
10985	B341	373.2	11	NOVO	M	8	G	22	ATÉ 1 ANO	0
10986	B341	79.95	24	NOVO	F	1	G	22	ENTRE 1 E 2 ANOS	1
10987	B341	180.63	27	EXPERIENTE	F	2	G	23	ENTRE 2 E 4 ANOS	1
10988	B341	79.9	13	NOVO	F	2	G	19	ENTRE 1 E 2 ANOS	1
10989	B341	79.9	13	NOVO	F	2	G	19	ENTRE 1 E 2 ANOS	0
10990	B341	65.12	28	NOVO	F	4	G	35	MAIOR OU IGUAL A 15	0
10993	B237	35.98	13	EXPERIENTE	 	0	G	32	ENTRE 9 E 14 ANOS	0
10994	B237	35.98	24	EXPERIENTE	 	0	G	32	ENTRE 9 E 14 ANOS	0
10995	B237	33.99	29	EXPERIENTE	 	0	G	31	ENTRE 9 E 14 ANOS	0
10996	B399	58.16	15	NOVO	M	3	G	27	ENTRE 1 E 2 ANOS	0
10997	B399	58.16	18	NOVO	M	3	G	27	ENTRE 1 E 2 ANOS	0
10998	B399	58.16	19	NOVO	M	3	G	27	ENTRE 1 E 2 ANOS	0
10999	B341	69	9	NOVO	F	0	G	49	ENTRE 2 E 4 ANOS	0
11000	B33	50.6	27	NOVO	F	16	G	41	ENTRE 1 E 2 ANOS	0
11001	B33	49	20	NOVO	F	16	G	41	ENTRE 1 E 2 ANOS	0
11002	B409	34.9	23	NOVO	F	0	G	41	ENTRE 1 E 2 ANOS	0
11003	B409	33	15	NOVO	F	0	G	41	ENTRE 1 E 2 ANOS	0
11004	B341	136.7	20	NOVO	F	0	G	38	ENTRE 2 E 4 ANOS	1
11005	B237	119	28	NOVO	F	16	G	35	ENTRE 9 E 14 ANOS	1
11006	B237	119	21	NOVO	F	16	G	35	ENTRE 9 E 14 ANOS	0
11007	B341	116	11	VIP	F	14	G	38	ENTRE 2 E 4 ANOS	1
11008	B341	116	34	VIP	F	14	G	38	ENTRE 2 E 4 ANOS	1
11009	B341	150	10	VIP	F	14	G	38	ENTRE 2 E 4 ANOS	1
11012	B104	428	13	NOVO	F	16	G	36	ENTRE 1 E 2 ANOS	0
11013	B104	428	16	NOVO	F	16	G	36	ENTRE 1 E 2 ANOS	0
11014	B104	428	18	NOVO	F	16	G	36	ENTRE 1 E 2 ANOS	0
11015	B341	163	13	NEUTRO	F	0	G	34	ENTRE 1 E 2 ANOS	0
11016	B341	117.4	28	NOVO	F	3	G	32	ENTRE 1 E 2 ANOS	1
11017	B341	107	34	NOVO	F	4	G	27	ENTRE 2 E 4 ANOS	0
11018	B1	64.72	13	VIP	F	0	G	30	ENTRE 2 E 4 ANOS	1
11019	B409	82	20	VIP	F	0	G	28	ENTRE 1 E 2 ANOS	1
11020	B341	110	19	NEUTRO	F	7	G	NULL	ENTRE 4 E 9 ANOS	0
11028	B341	316	9	NOVO	M	10	G	25	ENTRE 1 E 2 ANOS	0
11029	B341	316	4	NOVO	M	10	G	25	ENTRE 1 E 2 ANOS	0
11030	B341	316	11	NOVO	M	10	G	25	ENTRE 1 E 2 ANOS	0
11031	B341	316	9	NOVO	M	10	G	25	ENTRE 1 E 2 ANOS	0
11046	B341	175	13	NEUTRO	M	0	G	40	ENTRE 1 E 2 ANOS	0
11047	B341	175	8	NEUTRO	M	0	G	41	ENTRE 1 E 2 ANOS	0
11048	B237	58	17	NOVO	F	0	G	53	ENTRE 9 E 14 ANOS	1
11059	B237	61	12	NOVO	 	11	G	35	ENTRE 9 E 14 ANOS	1
11060	B356	88	15	NEUTRO	F	3	G	35	ENTRE 2 E 4 ANOS	1
11062	B341	214	14	EXPERIENTE	F	11	G	48	ENTRE 9 E 14 ANOS	0
11063	B341	213	11	EXPERIENTE	F	11	G	48	ENTRE 9 E 14 ANOS	0
11064	B341	213	16	EXPERIENTE	F	11	G	49	ENTRE 9 E 14 ANOS	0
11078	B341	202	19	NOVO	F	5	G	34	ENTRE 4 E 9 ANOS	0
11079	B341	202	14	NOVO	F	5	G	34	ENTRE 4 E 9 ANOS	0
11080	B409	39	7	NEUTRO	M	0	G	27	ENTRE 4 E 9 ANOS	1
11081	B341	277	18	NOVO	M	16	G	55	ENTRE 1 E 2 ANOS	0
11087	B341	135	14	NOVO	M	0	G	39	ENTRE 1 E 2 ANOS	0
11088	B341	135	13	NOVO	M	0	G	40	ENTRE 1 E 2 ANOS	0
11089	B341	135	12	NOVO	M	0	G	40	ENTRE 1 E 2 ANOS	0
11090	B341	135	9	NOVO	M	0	G	40	ENTRE 1 E 2 ANOS	0
11091	B237	214	10	NOVO	M	0	G	48	ENTRE 1 E 2 ANOS	0
11092	B237	213	10	NOVO	M	0	G	48	ENTRE 1 E 2 ANOS	0
11093	B237	213	17	NOVO	M	0	G	48	ENTRE 1 E 2 ANOS	0
11100	B1	121	13	NOVO	M	16	G	39	ENTRE 4 E 9 ANOS	0
11106	B399	170	17	NOVO	M	16	G	NULL	ENTRE 1 E 2 ANOS	0
11107	B399	170	14	NOVO	M	16	G	NULL	ENTRE 1 E 2 ANOS	0
11108	B399	170	15	NOVO	M	16	G	NULL	ENTRE 1 E 2 ANOS	0
11109	B237	256	13	NOVO	M	16	G	35	ENTRE 1 E 2 ANOS	0
11110	B237	253	13	NOVO	M	16	G	35	ENTRE 1 E 2 ANOS	0
11111	B237	253	10	NOVO	M	16	G	35	ENTRE 1 E 2 ANOS	0
11112	B237	253	13	NOVO	M	16	G	35	ENTRE 1 E 2 ANOS	0
11113	B341	380	8	NOVO	M	13	G	31	ENTRE 1 E 2 ANOS	0
11114	B341	379	7	NOVO	M	13	G	31	ENTRE 1 E 2 ANOS	0
11121	B33	147	10	NOVO	F	13	G	28	ATÉ 1 ANO	0
11122	B33	147	14	NOVO	F	13	G	28	ENTRE 1 E 2 ANOS	0
11123	B33	147	14	NOVO	F	13	G	29	ENTRE 1 E 2 ANOS	0
11132	B341	121.9	13	NOVO	M	5	G	50	ATÉ 1 ANO	0
11133	B409	193.6	16	NOVO	M	16	G	NULL	ENTRE 1 E 2 ANOS	0
11134	B1	65.79	15	NOVO	M	0	G	36	ENTRE 9 E 14 ANOS	1
11135	B356	65	26	NOVO	F	16	G	37	ENTRE 9 E 14 ANOS	0
11136	B341	88	16	NOVO	 	10	G	36	ENTRE 9 E 14 ANOS	1
11137	B341	51	27	NOVO	F	8	G	30	ENTRE 4 E 9 ANOS	0
11141	B237	33	36	NOVO	F	9	G	48	MAIOR OU IGUAL A 15	0
11144	B341	119	15	NEUTRO	M	0	G	NULL	ENTRE 1 E 2 ANOS	0
11145	B237	83	13	NOVO	M	1	G	23	ENTRE 1 E 2 ANOS	1
11146	B341	133	23	NOVO	F	16	G	NULL	ATÉ 1 ANO	0
11147	B341	133	29	NOVO	F	16	G	NULL	ATÉ 1 ANO	0
11149	B237	84.8	23	NEUTRO	M	0	G	57	ENTRE 9 E 14 ANOS	1
11149	B237	84.8	23	NEUTRO	M	0	G	57	ENTRE 9 E 14 ANOS	1
11154	B341	100	24	NOVO	F	0	D	38	MAIOR OU IGUAL A 15	1
11155	B341	100	14	NOVO	F	0	D	38	MAIOR OU IGUAL A 15	1
11156	B422	101.43	29	NOVO	M	10	D	32	ENTRE 4 E 9 ANOS	0
11157	B151	86.23	21	NOVO	F	0	D	22	ENTRE 2 E 4 ANOS	0
11158	B33	91.87	35	NOVO	F	15	D	NULL	ATÉ 1 ANO	0
11159	B356	83.72	31	NOVO	F	0	D	20	ENTRE 1 E 2 ANOS	1
11160	B356	76.6	72	NOVO	F	16	D	19	ATÉ 1 ANO	0
11161	B356	76.6	29	NOVO	F	16	D	19	ATÉ 1 ANO	0
11163	B1	150	13	NOVO	M	16	G	NULL	ENTRE 2 E 4 ANOS	0
11165	B237	250	18	NOVO	M	0	G	30	ENTRE 4 E 9 ANOS	0
11166	B341	297	26	NOVO	M	8	F	42	MAIOR OU IGUAL A 15	0
11170	B237	312	17	NEUTRO	M	16	F	27	ENTRE 4 E 9 ANOS	0
11171	B341	953.75	31	NOVO	F	16	F	23	ENTRE 4 E 9 ANOS	0
11172	B33	430	19	NEUTRO	M	0	F	80	MAIOR OU IGUAL A 15	0
11173	B33	430	16	NEUTRO	M	0	F	80	MAIOR OU IGUAL A 15	0
11174	B151	179.48	56	NEUTRO	M	0	F	64	ENTRE 2 E 4 ANOS	0
11176	B33	56.75	29	NOVO	M	16	F	28	ENTRE 1 E 2 ANOS	0
11181	B341	145	42	NOVO	M	0	F	39	MAIOR OU IGUAL A 15	1
11182	B341	145	58	NOVO	M	0	F	39	MAIOR OU IGUAL A 15	1
11184	B104	166	63	VIP	F	1	F	38	ENTRE 1 E 2 ANOS	0
11185	B1	195	30	NEUTRO	M	0	F	37	ENTRE 9 E 14 ANOS	1
11186	B1	140	21	NEUTRO	M	0	F	37	ENTRE 9 E 14 ANOS	1
11188	B341	126	19	EXPERIENTE	F	0	F	37	MAIOR OU IGUAL A 15	0
11189	B341	126	61	EXPERIENTE	F	0	F	37	MAIOR OU IGUAL A 15	0
11190	B341	126	23	EXPERIENTE	F	0	F	37	MAIOR OU IGUAL A 15	0
11191	B341	126	28	EXPERIENTE	F	0	F	37	MAIOR OU IGUAL A 15	0
11193	B341	222.5	28	NOVO	M	6	F	35	ATÉ 1 ANO	0
11194	B341	222.5	75	NOVO	M	6	F	35	ENTRE 1 E 2 ANOS	0
11195	B237	190	49	NOVO	M	6	F	29	ENTRE 4 E 9 ANOS	0
11196	B356	60.4	49	NOVO	F	0	F	23	ENTRE 1 E 2 ANOS	1
11197	B356	60.4	70	NOVO	F	0	F	23	ENTRE 1 E 2 ANOS	1
11199	B237	212	63	NEUTRO	M	16	F	38	ENTRE 4 E 9 ANOS	0
11200	B33	133	21	NOVO	 	9	G	37	ATÉ 1 ANO	0
11201	B33	133	20	NOVO	 	9	G	37	ATÉ 1 ANO	0
11202	B33	371	17	NOVO	F	16	G	25	ENTRE 1 E 2 ANOS	0
11203	B33	371	19	NOVO	F	16	G	25	ENTRE 1 E 2 ANOS	0
11204	B341	154.9	15	NEUTRO	F	3	G	29	ENTRE 1 E 2 ANOS	0
11205	B33	95	13	VIP	M	12	G	36	ENTRE 4 E 9 ANOS	1
11206	B237	56.43	13	VIP	F	2	G	37	ENTRE 9 E 14 ANOS	1
11208	B341	50	21	VIP	M	0	G	75	ENTRE 9 E 14 ANOS	0
11209	B1	127	16	VIP	M	0	G	79	ENTRE 4 E 9 ANOS	1
11210	B1	98	11	VIP	F	16	G	44	ENTRE 4 E 9 ANOS	0
11211	B1	106.87	9	VIP	F	16	G	44	ENTRE 4 E 9 ANOS	0
11212	B151	40	9	VIP	M	4	G	43	ENTRE 4 E 9 ANOS	0
11213	B151	40	9	VIP	M	4	G	43	ENTRE 4 E 9 ANOS	0
11215	B151	30	17	VIP	M	4	G	43	ENTRE 4 E 9 ANOS	0
11216	B151	30	9	VIP	M	4	G	43	ENTRE 4 E 9 ANOS	0
11219	B1	30	14	NOVO	M	9	G	40	ENTRE 4 E 9 ANOS	1
11220	B1	221.8	14	EXPERIENTE	M	1	G	42	ENTRE 9 E 14 ANOS	1
11221	B237	71	18	EXPERIENTE	M	2	G	36	ENTRE 9 E 14 ANOS	0
11222	B237	91	21	VIP	M	2	G	36	ENTRE 9 E 14 ANOS	0
11223	B237	84	20	VIP	M	2	G	36	ENTRE 9 E 14 ANOS	0
11224	B237	135	19	VIP	M	2	G	36	ENTRE 9 E 14 ANOS	0
11225	B237	124.05	23	VIP	M	2	G	36	ENTRE 9 E 14 ANOS	0
11226	B237	67	20	VIP	M	2	G	36	ENTRE 9 E 14 ANOS	0
11227	B341	86.06	16	NEUTRO	I	16	G	50	ENTRE 1 E 2 ANOS	0
11228	B341	120	14	NEUTRO	I	16	G	50	ENTRE 1 E 2 ANOS	0
11229	B1	130	32	VIP	I	0	G	54	ENTRE 2 E 4 ANOS	0
11230	B237	30	13	NOVO	M	4	G	33	ENTRE 9 E 14 ANOS	0
11234	B237	57.05	29	NOVO	F	3	G	31	ENTRE 1 E 2 ANOS	0
11236	B356	54	12	NOVO	M	16	G	26	ENTRE 2 E 4 ANOS	0
11237	B1	30	15	NOVO	M	16	G	27	ENTRE 2 E 4 ANOS	0
11238	B1	50	15	NOVO	M	16	G	27	ENTRE 2 E 4 ANOS	0
11239	B1	30	14	NOVO	M	16	G	27	ENTRE 2 E 4 ANOS	0
11241	B356	60	13	NOVO	M	12	G	21	ENTRE 1 E 2 ANOS	0
11242	B356	100	13	NOVO	M	12	G	21	ENTRE 1 E 2 ANOS	0
11243	B356	98.5	14	NOVO	M	12	G	21	ENTRE 1 E 2 ANOS	0
11244	B356	60	14	NOVO	M	12	G	21	ENTRE 1 E 2 ANOS	0
11245	B356	87	13	NOVO	M	12	G	21	ENTRE 1 E 2 ANOS	0
11246	B33	30	15	NOVO	M	12	G	NULL	ATÉ 1 ANO	1
11248	B33	50	19	NOVO	M	12	G	NULL	ATÉ 1 ANO	1
11250	B33	80	19	VIP	M	10	G	43	MAIOR OU IGUAL A 15	0
11252	B33	100	14	NOVO	F	13	G	63	ENTRE 1 E 2 ANOS	0
11254	B1	50	24	NOVO	M	3	G	NULL	ATÉ 1 ANO	0
11258	B1	20	16	NOVO	M	8	G	55	ATÉ 1 ANO	0
11259	B1	50	16	NOVO	M	8	G	55	ATÉ 1 ANO	0
11261	B1	40	14	NOVO	M	8	G	55	ATÉ 1 ANO	0
11262	B1	80.16	16	VIP	M	0	G	43	ENTRE 1 E 2 ANOS	1
11263	B1	160	9	VIP	M	0	G	53	ENTRE 1 E 2 ANOS	1
11264	B1	100	24	NOVO	M	12	G	52	ATÉ 1 ANO	0
11265	B1	65	13	VIP	M	0	G	53	ENTRE 9 E 14 ANOS	1
11266	B341	84.5	40	NOVO	M	16	E	23	ENTRE 1 E 2 ANOS	1
11267	B341	84.5	26	NOVO	M	16	E	23	ENTRE 1 E 2 ANOS	0
11268	B341	84.5	21	NOVO	M	16	E	23	ENTRE 1 E 2 ANOS	0
11269	B341	84.5	77	NOVO	M	16	E	24	ENTRE 1 E 2 ANOS	0
11276	B33	150	55	NEUTRO	F	0	E	52	ENTRE 1 E 2 ANOS	0
11277	B151	50	24	NOVO	M	0	E	46	ENTRE 4 E 9 ANOS	0
11279	B341	101	19	NOVO	F	16	E	49	ENTRE 9 E 14 ANOS	0
11280	B341	101	35	NOVO	F	16	E	49	ENTRE 9 E 14 ANOS	0
11281	B341	101	27	NOVO	F	16	E	50	ENTRE 9 E 14 ANOS	0
11282	B341	101	16	NOVO	F	16	E	50	ENTRE 9 E 14 ANOS	0
11293	B1	59	47	NEUTRO	 	0	E	33	ENTRE 2 E 4 ANOS	1
11296	B33	23	52	NOVO	F	16	E	27	ENTRE 1 E 2 ANOS	0
11297	B33	23	19	NOVO	F	16	E	27	ENTRE 1 E 2 ANOS	0
11298	B33	23	53	NOVO	F	16	E	27	ENTRE 1 E 2 ANOS	0
11299	B151	85	53	NOVO	F	0	E	49	ENTRE 9 E 14 ANOS	0
11300	B237	40	22	EXPERIENTE	F	6	E	33	ENTRE 4 E 9 ANOS	0
11301	B719	332	24	NEUTRO	M	16	E	33	ENTRE 1 E 2 ANOS	0
11302	B719	332	23	NEUTRO	M	16	E	33	ENTRE 1 E 2 ANOS	0
11303	B719	332	30	NEUTRO	M	16	E	34	ENTRE 1 E 2 ANOS	0
11312	B237	50	43	NEUTRO	 	9	E	33	ENTRE 4 E 9 ANOS	0
